source,translation_A,translation_B,A,equal,B,label_A,label_B,text,text_type
"Bis Mitte des 19. Jahrhunderts hatten Banken ähnlich viel hartes Eigenkapital wie Industriefirmen, also gegen 40 Prozent der Bilanz.","Au milieu du XIXe siècle, les banques possédaient des fonds propres aussi élevés que les entreprises industrielles, soit environ 40% de leur bilan.","Jusqu'au milieu du XIXe siècle, les banques disposaient de fonds propres durs similaires à ceux des entreprises industrielles, soit près de 40 pour cent du bilan.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_4.txt,news
Heute liegt die Quote oft nur noch bei 5 Prozent.,"Aujourd'hui, ce ratio est souvent inférieur à 5%.","Aujourd'hui, ce ratio n'est souvent plus que de 5 pour cent.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_4.txt,news
Das ist sowohl aus historischer Sicht als auch mit Blick auf andere Branchen sehr wenig.,"C'est très peu, tant sur le plan historique que par rapport à d'autres secteurs.","C'est très peu, tant d'un point de vue historique que par rapport à d'autres secteurs.",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
"Im Nachgang zur Finanzkrise 2008, als das Problem fehlender Finanzpolster deutlich wurde, wurden die Eigenkapitalanforderungen für Banken aber verschärft.","À la suite de la crise financière de 2008, au cours de laquelle le problème du manque de réserves financières a été mis en évidence, les exigences en matière de fonds propres pour les banques ont été renforcées.","Suite à la crise financière de 2008, lorsque le problème du manque de coussins financiers est devenu évident, les exigences en matière de fonds propres pour les banques ont été renforcées.",TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
,,,,,,,,,
Go West: Jan Jenisch spaltet Holcim auf und will Amerika im Alleingang erobern,Go West : Jan Jenisch scinde Holcim et veut conquérir l'Amérique en solitaire,Go West: Jan Jenisch scinde Holcim et veut conquérir l'Amérique tout seul,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_5.txt,news
,,,,,,,,,
Strippenzieher Jenisch soll den neuen Zementriesen in den USA als CEO und Aufseher zugleich führen.,Le tireur de ficelles Jenisch doit diriger le nouveau géant du ciment aux Etats-Unis en tant que CEO et superviseur à la fois.,"Jan Jenisch, le grand manitou de Holcim, veut diriger le nouveau géant du ciment aux États-Unis en tant que PDG et président du conseil d'administration.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_5.txt,news
"Keiner könne das besser, glaubt er.",Il pense que personne ne peut faire mieux.,Il est convaincu qu'il est le mieux placé pour le faire.,FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_5.txt,news
,,,,,,,,,
"Wenn etwas gutkommen soll, legt Jan Jenisch gern selbst Hand an.","Quand quelque chose doit bien se passer, Jan Jenisch aime mettre la main à la pâte.",Jan Jenisch aime prendre les choses en main quand il s'agit de faire en sorte que tout se passe bien.,FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_5.txt,news
Erst recht beim grössten Projekt seiner Karriere.,A fortiori dans le plus grand projet de sa carrière.,Surtout pour le plus grand projet de sa carrière.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_5.txt,news
Derzeit plant Jenisch als Verwaltungsratspräsident des Zementriesen Holcim die Abspaltung von dessen Geschäft in Nordamerika.,"En tant que président du conseil d'administration du géant du ciment Holcim, Jenisch planifie actuellement la scission de ses activités en Amérique du Nord.","Jenisch, président du conseil d'administration du géant du ciment Holcim, prévoit actuellement de scinder l'activité nord-américaine du groupe.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_5.txt,news
"Wenn dieser Bauplan fertig ist, wird Jenisch auch die Ausführung übernehmen. Und sich dabei selbst auf die Finger schauen.","Lorsque ce plan de construction sera terminé, Jenisch se chargera également de l'exécution. Et se regarder en face.","Une fois ce plan achevé, Jenich se chargera lui-même de sa mise en œuvre et de son suivi.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_5.txt,news
,,,,,,,,,
"Wer etwas anfängt, soll es zu Ende bringen",Celui qui commence quelque chose doit le mener à bien.,Celui qui commence un projet doit le terminer,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_5.txt,news
,,,,,,,,,
"Denn Jenisch soll sowohl Verwaltungsratspräsident als auch CEO des neuen Unternehmens werden, wie Holcim am Freitag mitteilte.","Car Jenisch doit devenir à la fois président du conseil d'administration et CEO de la nouvelle entreprise, comme Holcim l'a fait savoir vendredi.","En effet, Jenisch devrait devenir à la fois président du conseil d'administration et PDG de la nouvelle entité, comme l'a annoncé Holcim vendredi dernier.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_5.txt,news
"Dass er sich als Geschäftsführer zurück in operative Untiefen wagt, mag überraschen: Schliesslich hatte Jenisch die CEO-Rolle bei Holcim im Frühjahr 2024 abgegeben. Sein Nachfolger Miljan Gutovic bleibt Chef der verbliebenen Holcim, wenn der Spin-off vermutlich im Frühsommer 2025 vollzogen sein wird.","Le fait qu'il s'aventure à nouveau dans les bas-fonds opérationnels en tant que directeur général peut surprendre : après tout, Jenisch avait quitté son rôle de CEO chez Holcim au printemps 2024. Son successeur Miljan Gutovic restera à la tête de ce qui reste d'Holcim lorsque le spin-off sera probablement réalisé au début de l'été 2025.","Cette décision peut surprendre, Jenisch ayant cédé le poste de PDG de Holcim au printemps 2024 à Miljan Gutovic, qui restera à la tête du groupe après le spin-off, prévu pour le début de l'été 2025.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_5.txt,news
,,,,,,,,,
Doch Jenisch will selbst wieder etwas aufbauen.,Mais Jenisch veut lui-même reconstruire quelque chose.,Mais Jenisch a envie de se lancer dans un nouveau projet.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_5.txt,news
"Er ist erst 58 Jahre alt und bekannt für seine zupackende, zuweilen hemdsärmelige Art.","Il n'a que 58 ans et est connu pour son tempérament entreprenant, parfois sans enthousiasme.","À 58 ans, il est connu pour son style direct et parfois même un peu brut de décoffrage.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_5.txt,news
"Wenn er etwas angefangen hat und es selbst zu Ende bringen kann, dürfte das dem Deutschen nur recht sein.","S'il a commencé quelque chose et qu'il peut le terminer lui-même, cela ne peut que plaire à l'Allemand.","S'il a commencé un projet et qu'il peut le terminer lui-même, Jenisch ne devrait pas s'en plaindre.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_5.txt,news
,,,,,,,,,
Der heisse Arbeitsmarkt der Nach-Corona-Zeit gehört der Vergangenheit an,Le marché du travail brûlant de l'après-Corona appartient au passé,Le marché du travail surchauffé d'après la pandémie est désormais chose du passé,FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_6.txt,news
,,,,FALSE,,,,,
Die Arbeitslosigkeit in der Schweiz ist 2024 leicht gestiegen.,Le chômage en Suisse a légèrement augmenté en 2024.,Le chômage en Suisse a légèrement augmenté en 2024.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_6.txt,news
"Per Ende Jahr lag sie bei 2,8 Prozent.","A la fin de l'année, il s'élevait à 2,8 pour cent.","À la fin de l'année, il se situait à 2.8 %.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_6.txt,news
Damit sind die lauten Klagen über den Fachkräftemangel deutlich leiser geworden.,Les bruyantes plaintes concernant la pénurie de main-d'œuvre qualifiée se sont donc nettement apaisées.,Les plaintes concernant la pénurie de main-d'œuvre qualifiée ont donc perdu en intensité.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_6.txt,news
,,,,,,,,,
Der heisse Arbeitsmarkt ist vorbei.,Le marché du travail chaud est terminé.,Le marché du travail surchauffé est désormais derrière nous.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_6.txt,news
"Während der Corona-Pandemie hatten sich viele Arbeitnehmende neu orientiert, teils freiwillig, teils notgedrungen.","Pendant la pandémie de Corona, de nombreux travailleurs s'étaient réorientés, en partie volontairement, en partie par nécessité.","Pendant la pandémie de Covid-19, de nombreux travailleurs ont dû se réorienter, soit de leur plein gré, soit par nécessité.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_6.txt,news
"In der anschliessenden wirtschaftlichen Erholungsphase suchten deshalb viele Unternehmen, deren Geschäft wieder gut lief, händeringend nach Personal.","Pendant la phase de reprise économique qui a suivi, de nombreuses entreprises, dont les affaires marchaient à nouveau bien, ont cherché désespérément du personnel.","À la suite de la reprise économique, de nombreuses entreprises, dont les affaires reprenaient bien, ont eu du mal à trouver du personnel.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_6.txt,news
Ihre Klagen vom Fach- und Arbeitskräftemangel waren allgegenwärtig.,Leurs plaintes concernant le manque de personnel qualifié et de main-d'œuvre étaient omniprésentes.,Les plaintes concernant la pénurie de main-d'œuvre qualifiée ont été omniprésentes.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_6.txt,news
Nun hat der Wind allerdings gedreht.,Mais le vent a maintenant tourné.,Mais le vent a tourné.,FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_6.txt,news
,,,,,,,,,
2024 prägte die Wirtschaftsflaute den Schweizer Arbeitsmarkt.,"En 2024, le ralentissement économique a marqué le marché du travail suisse.","En 2024, la morosité économique a dominé le marché du travail suisse.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_6.txt,news
Besonders in der Industrie bremste eine deutlich nachlassende Nachfrage die Produktion.,"Dans l'industrie en particulier, un net ralentissement de la demande a freiné la production.","En particulier dans l'industrie, la production a été freinée par une demande nettement moins importante.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_6.txt,news
Damit verlor der Arbeitskräftemangel an Bedeutung.,La pénurie de main-d'œuvre a donc perdu de son importance.,La pénurie de main-d'œuvre a donc perdu en importance.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_6.txt,news
Die Arbeitslosigkeit stieg aber trotzdem nicht massiv an.,"Malgré tout, le chômage n'a pas augmenté massivement.",Le chômage n'a toutefois pas augmenté de manière massive.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_6.txt,news
,,,,,,,,,
"Ohne Berücksichtigung der saisonalen Effekte lag die Arbeitslosenquote im Dezember bei 2,8 Prozent.","Sans tenir compte des effets saisonniers, le taux de chômage était de 2,8 % en décembre.","Sans tenir compte des effets saisonniers, le taux de chômage était de 2.8 % en décembre.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_6.txt,news
"Der Jahresdurchschnitt lag bei 2,4 Prozent, nach tiefen 2,2 Prozent Anfang 2024.","La moyenne annuelle était de 2,4 pour cent, après un bas niveau de 2,2 pour cent début 2024.","La moyenne annuelle s'est établie à 2.4 %, après avoir atteint un niveau très bas de 2.2 % au début de l'année 2024.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_6.txt,news
"Die Arbeitslosen brauchten im Schnitt 5,8 Monate, um eine neue Stelle zu finden.","Les chômeurs ont mis en moyenne 5,8 mois pour trouver un nouvel emploi.",Les chômeurs ont en moyenne mis 5.8 mois pour trouver un nouvel emploi.,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_6.txt,news
"Dabei geht es bei den Jüngeren mehrheitlich schneller, während die Suche bei den älteren Arbeitnehmern meist länger dauert.","La plupart des jeunes trouvent plus rapidement un emploi, tandis que les travailleurs plus âgés mettent plus de temps à trouver un emploi.",Les plus jeunes trouvent généralement plus rapidement un emploi que les plus âgés.,FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_6.txt,news
,,,,,,,,,
Nvidia setzt nun auf Roboter: ein «Billionen-Geschäft» oder bloss ein Hype?,Nvidia mise désormais sur les robots : une « affaire de mille milliards » ou un simple battage publicitaire ?,"Nvidia mise sur les robots: une ""opportunité de 1000 milliards de dollars"" ou juste un effet de mode?",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_7.txt,news
,,,,,,,,,
An einer Elektronikmesse in Las Vegas wagt Nvidias CEO Jensen Huang einen Blick in die Zukunft.,"Lors d'un salon de l'électronique à Las Vegas, le CEO de Nvidia Jensen Huang a osé se projeter dans l'avenir.","À la Consumer Electronics Show (CES) de Las Vegas, le PDG de Nvidia Jensen Huang a fait une prédiction sur l’avenir.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_7.txt,news
Seine Erzählung: Nach der generativen KI kommt nun die Robotik.,"Son récit : après l'IA générative, voici la robotique.","Selon lui, après l’IA générative, c’est au tour de la robotique.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_7.txt,news
,,,,,,,,,
"Wann immer Jensen Huang in einer schwarzen Lederjacke auf die Bühne tritt, hat es Wirkung.","Chaque fois que Jensen Huang monte sur scène en blouson de cuir noir, cela fait de l'effet.","Chaque fois que Jensen Huang monte sur scène en portant une veste en cuir noire, il fait sensation.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_7.txt,news
"Huang ist der Gründer und CEO von Nvidia, dem zweitwertvollsten Unternehmen der Welt.","Huang est le fondateur et CEO de Nvidia, la deuxième entreprise la plus valorisée au monde.","Huang est le fondateur et le PDG de Nvidia, la deuxième entreprise la plus valorisée au monde.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_7.txt,news
Seine Worte haben bei Aktionären weltweit viel Gewicht.,Ses paroles ont beaucoup de poids auprès des actionnaires du monde entier.,Ses propos ont un grand poids auprès des investisseurs du monde entier.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_7.txt,news
"Am Montag war es wieder so weit, Jensen Huang hat in Las Vegas an der weltweit grössten Elektronikmesse, der Consumer Electronics Show (CES), eine Rede gehalten.","Lundi, Jensen Huang a de nouveau prononcé un discours à Las Vegas lors du plus grand salon mondial de l'électronique, le Consumer Electronics Show (CES).","Lundi, Huang a pris la parole à la CES, la plus grande exposition d’électronique au monde.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_7.txt,news
Seine Botschaft: Nach der generativen KI kommt die Zeit der Roboter und selbstfahrenden Autos.,Son message : après l'IA générative vient le temps des robots et des voitures à conduite autonome.,"Selon lui, après l’IA générative, c’est au tour de la robotique et des voitures autonomes.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_7.txt,news
Und Nvidia ist dabei.,Et Nvidia est de la partie.,Et Nvidia est au cœur de cette révolution.,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_7.txt,news
,,,,,,,,,
Der Zeitpunkt für diese neue Erzählung ist strategisch gewählt:,Le moment choisi pour ce nouveau récit est stratégique :,Le moment est bien choisi pour cette nouvelle narration.,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_7.txt,news
Für Nvidia ist die Zeit für Diversifizierung reif.,"Pour Nvidia, le temps est venu de se diversifier.",Nvidia a besoin de se diversifier.,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_7.txt,news
Der Halbleiterhersteller Nvidia hat für den KI-Boom mit seinen Computerchips die kritische Technologie zur richtigen Zeit geliefert und sich damit eine dominante Stellung im Markt gesichert.,Le fabricant de semi-conducteurs Nvidia a fourni la technologie critique au bon moment pour le boom de l'IA avec ses puces informatiques et s'est ainsi assuré une position dominante sur le marché.,Le fabricant de semi-conducteurs a fourni la technologie critique aux bons moments pour le boom de l’IA grâce à ses puces informatiques et a ainsi acquis une position dominante sur le marché.,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_7.txt,news
"Das machte Nvidia im Sommer des letzten Jahres mit einer Marktkapitalisierung von 3,35 Billionen Dollar vorübergehend zum wertvollsten Unternehmen der Welt.","Cela a fait de Nvidia l'été dernier, avec une capitalisation boursière de 3,35 billions de dollars, l'entreprise la plus précieuse du monde.","L’été dernier, Nvidia a brièvement été l’entreprise la plus valorisée au monde avec une capitalisation boursière de 3.35 milliards de dollars.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_7.txt,news
,,,,,,,,,
"Doch Nvidias Kunden wie Amazon und Microsoft haben angefangen, eigene KI-Chips herzustellen.","Mais les clients de Nvidia, comme Amazon et Microsoft, ont commencé à fabriquer leurs propres puces d'intelligence artificielle.",Mais les clients de Nvidia comme Amazon et Microsoft ont commencé à concevoir leurs propres puces d’IA.,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_7.txt,news
"Nvidia wächst zwar immer noch stark, für das dritte Quartal verzeichnete das Unternehmen ein Umsatzwachstum von 94 Prozent im Vergleich zum Vorjahr.","Nvidia connaît certes toujours une forte croissance, l'entreprise a enregistré pour le troisième trimestre une augmentation de 94 pour cent de son chiffre d'affaires par rapport à l'année précédente.","Nvidia continue de croître à un rythme soutenu, avec une augmentation de 94% du chiffre d’affaires au troisième trimestre par rapport à l’année précédente.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_7.txt,news
Doch das Wachstum verlangsamt sich.,Mais la croissance ralentit.,Mais cette croissance ralentit.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_7.txt,news
Auch der Aktienkurs kommt seit Monaten nicht mehr richtig voran.,Le cours de l'action ne progresse plus vraiment depuis des mois.,Le cours de l’action ne progresse plus guère depuis des mois.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_7.txt,news
"Im Dezember hatte er zeitweilig an Wert verloren, auch wegen einer Untersuchung, die die chinesischen Behörden im Dezember aufgrund von Antimonopolgesetzen gegen Nvidia angekündigt haben.","En décembre, il avait temporairement perdu de la valeur, notamment en raison d'une enquête annoncée en décembre par les autorités chinoises contre Nvidia en raison des lois anti-monopole.","En décembre, il a même chuté temporairement, notamment à la suite d’une enquête annoncée par les autorités chinoises sur la base de lois antitrust.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_7.txt,news
"Nvidia muss seinen Anlegern und Anlegerinnen nun zeigen, dass es weitergeht.",Nvidia doit maintenant montrer à ses investisseurs et investisseuses qu'elle va de l'avant.,Nvidia doit donc convaincre ses investisseurs qu’elle a encore de l’avenir.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_7.txt,news
,,,,,,,,,
"Soziale Kontrolle wirkt vermutlich besser als die Einführung eines Karenztages, um Blaumacher zu disziplinieren",Le contrôle social semble plus efficace que l'introduction d'un jour de carence pour discipliner les absents,Le contrôle social est probablement plus efficace que l'introduction d'un jour de carence pour discipliner les fauteurs de troubles.,TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_8.txt,news
,,,,,,,,,
Sind die Deutschen ein Volk von Drückebergern?,Les Allemands sont-ils un peuple de fainéants?,Les Allemands sont-ils un peuple de tire-au-flanc ?,TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_8.txt,news
Der Krankenstand ist jedenfalls vor allem seit zwei Jahren sehr hoch.,Le taux de maladie est en tout cas très élevé depuis deux ans.,"Le taux d'absentéisme est en tout cas très élevé, surtout depuis deux ans.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_8.txt,news
Deshalb hat Allianz-Chef Oliver Bäte eine Diskussion über die Wiedereinführung eines Karenztages losgetreten.,"C'est pourquoi le patron d'Allianz, Oliver Bäte, a lancé un débat sur la réintroduction d'un jour de carence.","C'est pourquoi le patron d'Allianz, Oliver Bäte, a lancé un débat sur la réintroduction d'un jour de carence.",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_8.txt,news
Ist das eine zielführende Idee?,Cette idée est-elle judicieuse?,Est-ce une idée qui va dans le bon sens ?,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_8.txt,news
,,,,,,,,,
"Disziplin, Fleiss und Zuverlässigkeit galten einst als deutsche Tugenden.","Autrefois, la discipline, le travail acharné et la fiabilité étaient considérés comme des vertus allemandes.","La discipline, l'assiduité et la fiabilité étaient autrefois considérées comme des vertus allemandes.",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_8.txt,news
Im Jahr 1982 parodierte die Band Geier Sturzflug mit dem Lied «Bruttosozialprodukt» («Jetzt wird wieder in die Hände gespuckt») das deutsche Arbeitsethos.,"En 1982, le groupe Geier Sturzflug a parodié l'éthique du travail allemande avec la chanson ""Produit social brut"" (""Maintenant, on se remet à cracher dans les mains"").","En 1982, le groupe Geier Sturzflug a parodié l'éthique allemande du travail avec la chanson « Bruttosozialprodukt » (« Jetzt wird wieder in die Hände spucken »).",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_8.txt,news
In dem Nummer-1-Hit hiess es beispielsweise:,"Dans ce hit n°1, on entendait par exemple:","Dans ce tube numéro 1, on pouvait lire par exemple :",TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_8.txt,news
«Die Krankenschwester kriegt ’n Riesenschreck.,"""L'infirmière est morte de peur.",« Die Krankenschwester kriegt 'n Riesenschreck.,TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_8.txt,news
Schon wieder ist ein Kranker weg.,Encore un patient qui est mort.,Un autre malade est parti.,TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_8.txt,news
Sie amputierten ihm sein letztes Bein.,Ils lui ont enlevé sa dernière jambe.,Ils l'ont amputé de sa dernière jambe.,FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_8.txt,news
Und jetzt kniet er sich wieder mächtig rein.»,"Maintenant, il se remet à travailler comme un fou.""","Et maintenant, il se remet à l'ouvrage ».",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_8.txt,news
,,,,,,,,,
"Diese Zeiten scheinen vorbei, denn nun wird in Deutschland über den hohen Krankenstand und die vielen Fehltage debattiert.","Ces temps semblent révolus, car aujourd'hui, en Allemagne, on débat du taux de maladie élevé et du nombre de jours d'absence.","Cette époque semble révolue, car le débat sur le taux d'absentéisme élevé et les nombreux jours d'absence fait rage en Allemagne.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_8.txt,news
Die Diskussion entfacht hatte jüngst Oliver Bäte. Der oft provokative und unverblümte Konzernchef der Allianz schlug angesichts der Krankheitszahlen in einem Interview die Wiedereinführung eines Karenztages vor.,"La discussion a été lancée par Oliver Bäte, le patron d'Allianz, souvent provocateur et direct. Face aux chiffres de maladie, il a proposé, dans une interview, de réintroduire un jour de carence.","Le débat a récemment été lancé par Oliver Bäte. Le président du groupe Allianz, souvent provocateur et sans détours, a proposé dans une interview de réintroduire un jour de carence au vu des chiffres de la maladie.",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_8.txt,news
Am ersten Krankheitstag würden Arbeiter und Angestellte dann keinen Lohn mehr erhalten.,Les travailleurs et employés ne recevraient alors plus de salaire le premier jour de maladie.,"Le premier jour de maladie, les ouvriers et les employés ne recevraient plus de salaire.",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_8.txt,news
Sind die Deutschen ein Volk von Blaumachern und Drückebergern geworden?,Les Allemands sont-ils devenus un peuple de fainéants et de paresseux?,Les Allemands seraient-ils devenus un peuple de blaumachers et d'avachis ?,TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_8.txt,news
,,,,,,,,,
Hoher SNB-Gewinn: Der Bund und die Kantone erhalten drei Milliarden Franken,Gros bénéfice pour la SNB: la Confédération et les cantons reçoivent 3 milliards de francs,Bénéfice élevé de la BNS : la Confédération et les cantons reçoivent trois milliards de francs,FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_9.txt,news
,,,,,,,,,
Zwei Jahre in Folge ging die öffentliche Hand leer aus.,"Pendant deux ans, les caisses de l'État ont été vides.","Deux années de suite, les pouvoirs publics n'ont rien reçu.",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_9.txt,news
Nun dürfen sich der Bund und die Kantone wieder über einen Geldsegen der SNB freuen.,"Aujourd'hui, la Confédération et les cantons peuvent se réjouir d'une nouvelle manne financière de la part de la Banque nationale suisse (BNS).","Aujourd'hui, la Confédération et les cantons peuvent à nouveau se réjouir d'une manne financière de la BNS.",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_9.txt,news
Die wichtigsten Gründe dafür liegen ausserhalb der Schweiz.,Les principales raisons de ce bénéfice sont extérieures à la Suisse.,Les principales raisons sont extérieures à la Suisse.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_9.txt,news
,,,,,,,,,
Es ist leicht verdientes Geld für den Bund und die Kantone.,C'est de l'argent facile pour la Confédération et les cantons.,C'est de l'argent facile pour la Confédération et les cantons.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_9.txt,news
Sie müssen weder Steuern noch Abgaben erheben und riskieren keinen Aufschrei der Bevölkerung.,Ils n'ont pas à prélever d'impôts ou de taxes et ne risquent pas de déclencher un tollé de la population.,Ils ne doivent prélever ni impôts ni taxes et ne risquent pas de provoquer un tollé au sein de la population.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_9.txt,news
"Vielmehr genügt es, der Schweizerischen Nationalbank (SNB) ein Konto zu nennen, auf das die Milliarden überwiesen werden können.",Il leur suffit de donner à la Banque nationale suisse un compte sur lequel les milliards peuvent être déposés.,Il suffit au contraire d'indiquer à la Banque nationale suisse (BNS) un compte sur lequel les milliards peuvent être versés.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_9.txt,news
"Einziger Haken: Das Geld aus den Schatullen der Nationalbank fliesst nur, sofern es die finanzielle Situation der SNB zulässt.",L'unique condition est que la situation financière de la BNS le permette.,Seul hic : l'argent des coffres de la Banque nationale ne coule que si la situation financière de la BNS le permet.,TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_9.txt,news
,,,,FALSE,,,,,
Zwei Drittel für die Kantone,Deux tiers pour les cantons,Deux tiers pour les cantons,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_9.txt,news
,,,,,,,,,
Zwei Jahre in Folge war diese Bedingung nicht erfüllt.,"Pendant deux ans, cette condition n'a pas été remplie.","Deux années de suite, cette condition n'a pas été remplie.",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_9.txt,news
"Für das abgelaufene Jahr weist die SNB jedoch einen aussergewöhnlich hohen Gewinn von rund 80 Milliarden Franken aus, wie sie am Donnerstag mitgeteilt hat.","Mais pour l'année qui vient de s'achever, la BNS a annoncé jeudi un bénéfice exceptionnellement élevé de 80 milliards de francs.","Pour l'année écoulée, la BNS affiche toutefois un bénéfice exceptionnellement élevé d'environ 80 milliards de francs, comme elle l'a annoncé jeudi.",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_9.txt,news
"Dieses Ergebnis führt aufgrund der geltenden Vereinbarung zwischen der SNB und dem Eidgenössischen Finanzdepartement dazu, dass 3 Milliarden Franken an die öffentliche Hand ausgeschüttet werden können.","Ce résultat permet, en vertu de l'accord en vigueur entre la BNS et le Département fédéral des finances, de verser 3 milliards de francs à l'État.","En vertu de la convention en vigueur entre la BNS et le Département fédéral des finances, ce résultat permet de distribuer 3 milliards de francs aux pouvoirs publics.",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_9.txt,news
,,,,FALSE,,,,,
"Zwei Drittel der Ausschüttung fliessen an die Kantone, ein Drittel an den Bund.","Deux tiers de cette somme iront aux cantons, un tiers à la Confédération.","Deux tiers de la distribution vont aux cantons, un tiers à la Confédération.",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_9.txt,news
"Angesichts klammer Staatskassen, hoher Defizite und politischen Gerangels zur Frage, wo am ehesten gespart werden kann, dürfte der Geldsegen derzeit besonders willkommen sein.","Compte tenu des caisses vides, des déficits élevés et des querelles politiques sur les mesures d'austérité à prendre, cette manne financière est particulièrement bienvenue.","Compte tenu de l'étroitesse des caisses de l'Etat, des déficits élevés et des querelles politiques sur la question de savoir où il est le plus facile de faire des économies, cette manne financière devrait être particulièrement bienvenue en ce moment.",TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_9.txt,news
